frame,ms
0,83.144906
1,41.469885
2,45.609874000000005
3,41.999995
4,41.7108
5,43.522742
6,43.742197
7,42.433872
8,49.460297
9,43.967973
10,43.166848
11,47.096006
12,44.413662
13,44.593252
14,50.085145999999995
15,44.684417999999994
16,46.501775
17,52.563417
18,48.510615
19,49.670769
20,55.357063
21,56.260985999999995
22,59.530511000000004
23,59.842206000000004
24,56.394701
25,62.675228
26,61.918965
27,60.990026
28,68.48516000000001
29,69.45665
30,60.759285000000006
31,68.211564
32,63.66379499999999
33,69.61922
34,67.340525
35,77.25111199999999
36,72.921612
37,67.50933400000001
38,67.48415
39,75.94672399999999
40,66.036492
41,71.861226
42,69.121082
43,74.749515
44,70.708334
45,74.87569500000001
46,71.264668
47,79.011693
48,72.079048
49,79.09883099999999
50,82.246166
51,74.226714
52,74.760847
53,79.213483
54,78.010489
55,77.04696799999999
56,78.72209
57,80.43926
58,78.159771
59,80.981527
60,79.86942900000001
61,83.699757
62,86.046667
63,81.241438
64,82.107644
65,85.382886
66,83.272534
67,86.37410399999999
68,90.07307200000001
69,84.12663300000001
70,85.01101899999999
71,87.32917699999999
72,86.579985
73,91.047038
74,87.553128
75,86.95057800000001
76,93.384975
77,112.752389
78,134.672978
79,142.684083
80,149.582294
81,153.115455
82,151.602299
83,154.645682
84,157.094105
85,160.543091
86,159.96645
87,159.92141600000002
88,164.735796
89,165.67518
90,161.018762
91,165.267417
92,164.954189
93,164.114529
94,166.764794
95,164.510769
96,157.097988
97,165.79200899999998
98,167.39019
99,164.102004
100,168.812513
101,170.10591
102,170.465499
103,165.394507
104,170.289768
105,166.262946
106,171.576291
107,168.685789
108,167.151934
109,173.890453
110,169.784166
111,171.111144
112,171.332431
113,173.83438800000002
114,171.192809
115,169.83389300000002
116,172.666044
117,173.66906300000002
118,174.581265
119,172.30467299999998
120,175.542587
121,176.29030500000002
122,175.686651
123,178.15867699999998
124,180.147846
125,177.814957
126,178.61220799999998
127,178.74600199999998
128,177.567589
129,178.96558000000002
130,180.633174
131,180.44659900000002
132,180.199837
133,177.93957699999999
134,180.974365
135,183.14441100000002
136,177.788374
137,181.659863
138,179.661029
139,179.11368199999998
140,187.443275
141,182.077993
142,181.95736100000002
143,177.875617
144,190.06009600000002
