frame,ms
0,50.501408
1,57.193814
2,55.48609999999999
3,60.527722
4,54.39827
5,51.032667
6,53.029497
7,50.44474
8,50.610972
9,49.425241
10,51.397836000000005
11,51.766263
12,53.920383
13,51.171053
14,51.689037
15,51.182171
16,53.097853
17,50.74888
18,52.416857
19,53.10792
20,53.83668
21,52.664569
22,53.970276
23,54.326391
24,53.705242
25,52.882275
26,52.529445
27,53.066358
28,52.923006
29,53.242269
30,54.962500999999996
31,53.635822
32,53.989244
33,52.928168
34,52.985693
35,52.493667
36,52.037687
37,52.356129
38,51.859193
39,50.966314
40,51.902280000000005
41,49.910633000000004
42,51.306899
43,47.121759
44,44.859902
45,46.512571
46,47.317972
47,49.899899
48,47.797905
49,45.976233
50,46.63075
51,42.655786
52,42.847719
53,43.758858
54,43.983112999999996
55,43.976195000000004
56,40.988842999999996
57,41.466775999999996
58,42.976078
59,43.140192
60,42.077981
61,42.615827
62,39.448794
63,41.134381999999995
64,44.085311000000004
65,41.747815
66,43.337125
67,39.099835
68,42.861528
69,41.314069
70,44.298371
71,38.751101000000006
72,41.250209000000005
73,44.710505
74,42.793949
75,40.248331
76,39.451346
77,41.345678
78,40.43611
79,42.690497
80,41.981144
81,40.439561
82,44.426572
83,42.53117
84,40.646918
85,39.168104
86,41.379669
87,42.849301
88,43.076824
89,40.205501999999996
90,39.499552
91,41.97132
92,42.135622999999995
93,41.387237
94,38.702364
95,40.070004
96,41.5378
97,46.902215999999996
98,40.131074000000005
99,39.203875
100,40.375809
101,42.879727
102,39.506287
103,38.578594
104,38.420162
105,40.258615
106,41.781167
107,36.759722000000004
108,37.418642000000006
109,39.121765
110,36.998937000000005
111,34.272214000000005
112,38.521523
113,37.708306
114,32.782622999999994
115,33.902694999999994
116,35.246449
117,30.698486
118,33.106819
119,30.789538
120,31.292708
121,34.59818
122,27.972483
123,29.647759
124,30.92035
125,26.690915999999998
126,31.711436000000003
127,26.106944
128,31.120903
129,29.907566
130,26.908931
131,29.080278
132,27.18505
133,30.649282
134,26.802566
135,30.051054
136,29.267462000000002
137,27.456504
138,31.093007999999998
139,29.383089000000002
140,31.41203
141,27.573114999999998
142,30.396425
143,29.119073
144,27.892418
145,28.019783
146,26.440129
147,30.407798
148,25.402799
149,33.898123000000005
150,28.18894
151,25.246733
152,30.660139
153,24.210582000000002
154,32.930813
155,25.464426
156,26.033932999999998
157,30.973389
158,24.344046000000002
159,33.412481
160,26.371365
161,25.107732000000002
162,33.33224
163,24.666311
164,32.725317
165,31.086492
166,25.269014
167,33.273521
168,28.774567
169,26.448477
170,28.655793
171,25.753061000000002
172,33.559155
173,26.679028
174,28.138081
175,26.929796999999997
176,27.903788
177,30.216340000000002
178,26.348428
179,32.460156
180,28.128851
181,29.349112
182,30.764139999999998
183,27.30679
184,31.120196999999997
185,27.497171
186,31.18593
187,27.837335
188,27.484973999999998
189,28.676363
190,28.248262
191,31.501238
192,26.439519
193,30.28198
194,26.864850999999998
195,28.928883
196,29.351875
197,26.839023
198,29.578316
199,29.165328000000002
200,29.698325
201,29.019499
202,28.338305000000002
203,29.628239
204,28.216973
205,32.482621
206,29.173669
207,31.3132
208,30.565993
209,30.423505
210,31.809198
211,28.224020999999997
212,32.813318
213,29.781223999999998
214,30.706117000000003
215,31.546733
216,28.898136
217,33.345923
218,29.005431
219,31.560962999999997
220,32.852339
221,28.685798
222,33.477106
223,29.086519000000003
224,31.814646000000003
225,33.704518
226,29.548403
227,35.010366
228,31.217219
229,31.708735
230,33.211941
231,30.317376
232,33.264237
233,34.297356
234,30.574525
235,36.089484
236,33.604189999999996
237,33.546747
238,36.316772
239,32.402049000000005
240,34.458757999999996
241,37.282513
242,33.208384
243,33.963425
244,37.236034000000004
245,35.627399999999994
246,34.388799999999996
247,38.083984
248,36.689325000000004
249,36.467235
250,39.016728
251,36.293305
252,41.055994999999996
253,36.718891
254,39.109103
255,41.972839
256,36.317054
257,37.955032
258,39.118465
259,40.023014
260,37.262125
261,40.563441999999995
262,42.105123
263,39.153435
264,38.096501999999994
265,40.155751
266,42.105669
267,42.872811
268,40.673632
269,40.281583000000005
270,40.903709000000006
271,44.843638
272,43.832679999999996
273,46.128615999999994
274,43.230071
275,43.460032000000005
276,46.255743
277,46.194153
278,45.944686
279,46.787929
280,48.690827
281,46.10909
282,47.398042000000004
283,45.747142
284,49.107374
285,50.699532999999995
286,50.998508
287,51.576302999999996
288,51.154215
289,51.305749
290,51.135268999999994
291,53.299563
292,53.251194
293,52.803961
294,52.970219
295,54.107834000000004
296,53.321366000000005
297,55.565999
298,54.562914
299,54.351771
300,55.512934
301,55.101497
302,56.874313
303,55.922413
304,56.121423
305,57.863602
306,57.767522
307,59.141103
308,58.809915
309,59.341145
310,58.724848
311,59.356898
312,61.976492
313,61.780865
314,62.164058000000004
315,64.845508
316,66.811727
317,65.744304
318,65.090147
319,65.420669
320,65.79141800000001
321,68.72062
322,66.874789
323,67.047572
324,68.952377
325,71.39575400000001
326,70.376165
327,69.614143
328,72.821307
329,69.715947
330,71.671982
331,73.740201
332,73.752729
333,72.410076
334,74.826974
335,71.643253
336,75.85394
337,72.20610199999999
338,77.245156
339,75.605107
340,75.241179
341,76.062577
342,75.260563
343,74.988348
344,79.007108
345,75.455113
346,78.162821
347,77.713085
348,80.737279
349,75.707734
350,81.015557
351,76.989159
352,80.69246600000001
353,80.087509
354,83.078646
355,78.661427
356,84.328773
357,78.779307
358,85.17527
359,81.199579
360,86.658838
361,81.319247
362,87.423295
363,82.186525
364,87.649146
365,85.403814
366,88.18738499999999
367,84.679102
368,89.976577
369,84.64004899999999
370,89.827541
371,85.778881
372,92.56263200000001
373,93.181562
374,88.184367
375,89.509078
376,89.78135800000001
377,89.244371
378,87.814514
379,91.278009
380,87.01805999999999
381,92.396691
382,87.735805
383,90.05911
384,86.924821
385,92.479507
386,89.38467
387,91.116363
388,89.119963
389,92.182001
390,87.871584
391,91.47456700000001
392,87.574128
393,90.728742
394,87.659343
395,91.55643199999999
396,87.587001
397,83.768028
398,90.41629499999999
399,93.758925
400,89.573549
401,91.305709
402,91.46407199999999
403,92.851541
404,87.749674
405,92.399426
406,89.476177
407,92.448713
408,87.992215
409,93.913936
410,88.163704
411,88.740636
412,89.772974
413,91.896834
414,87.499482
415,85.108523
416,88.733058
417,83.720006
418,84.91314299999999
419,96.224952
420,92.515192
421,92.014428
422,82.894993
423,72.006052
424,93.82590400000001
425,97.541643
426,81.802356
427,72.677165
428,92.96931
429,100.1132
430,99.835009
431,100.367203
432,102.93073
433,104.189864
434,106.834328
435,104.94300199999999
436,105.17236100000001
437,107.322851
438,109.494553
439,108.839462
440,109.489645
441,110.263081
442,111.739629
443,115.72797999999999
444,113.349372
445,114.207453
446,116.91931
447,118.822361
448,118.584582
449,123.490638
450,118.477699
451,121.362228
452,124.910408
453,125.10325499999999
454,125.041876
455,124.2613
456,127.88291299999999
457,129.440601
458,128.61601100000001
459,131.332634
460,132.904992
461,135.187362
462,134.176152
463,136.89851
464,136.111518
465,137.771533
466,138.616056
467,143.182893
468,141.188347
469,144.119097
470,147.344954
471,143.47131900000002
472,150.422839
473,148.105604
474,148.909761
475,156.17543799999999
476,149.13385300000002
477,153.182917
478,156.111932
479,156.616689
480,155.94485899999998
481,158.827833
482,162.312918
483,160.326371
484,159.363538
485,160.099977
486,162.218266
487,163.160915
488,165.95235399999999
489,167.117602
490,168.02017
491,167.51854699999998
492,170.497169
493,172.27955
494,170.496763
495,172.618074
496,174.697743
497,176.97976200000002
498,172.42872400000002
499,167.339719
500,176.90169
501,179.569782
502,177.97142499999998
503,180.27004499999998
504,172.21879
505,182.158946
506,186.780685
507,186.650294
508,185.700865
509,186.29838600000002
510,186.074368
511,187.63906699999998
512,191.894781
513,191.609818
514,194.283324
515,196.675079
516,185.587037
517,185.77605599999998
518,197.949622
519,203.697852
520,188.560167
521,197.792
522,186.895928
523,199.054925
524,209.716844
525,197.933624
526,198.333966
527,187.651785
528,203.10264999999998
529,213.564914
530,200.656347
531,197.02430600000002
532,203.531698
533,172.450102
534,221.718108
535,207.63716300000002
536,183.467482
537,225.599158
538,196.42546099999998
539,215.608293
540,221.692202
541,191.469069
542,228.096839
543,189.451025
544,230.384059
545,217.66460400000003
546,198.125589
547,221.391074
548,192.48345
549,226.604808
550,202.694042
551,234.785302
552,203.862225
553,218.21332099999998
554,226.48029
555,193.230281
556,221.219338
557,201.432668
558,223.82722099999998
559,191.363203
560,212.37735999999998
561,193.38585799999998
562,220.41460600000002
563,214.939929
564,187.37040299999998
565,206.085418
566,211.350485
567,187.98270300000001
568,179.913308
569,206.55293799999998
570,203.210617
571,201.670276
572,190.25239399999998
573,195.263306
574,190.51494699999998
575,187.042127
576,196.72810199999998
577,189.495169
578,188.34303
579,183.25936000000002
580,189.273429
581,177.385722
582,182.400589
583,188.387427
584,186.81420400000002
585,181.546924
586,181.16487
587,173.350527
588,181.166788
589,167.664367
590,180.782148
591,173.48672100000002
592,179.382695
593,175.93671799999998
594,174.90709099999998
595,174.930473
596,172.595293
597,172.06722299999998
598,170.004607
599,168.312618
600,168.032137
601,167.504991
602,165.62895799999998
603,163.34865000000002
604,163.791551
605,160.086854
606,160.915465
607,161.02945
608,157.497008
609,156.574671
610,154.052256
611,154.998245
612,153.970488
613,153.61620100000002
614,154.17967499999997
615,149.230156
616,148.302502
617,148.95744299999998
618,148.452011
619,151.229847
620,133.41755899999998
621,142.430326
622,144.853229
623,140.493525
624,138.862187
625,139.199415
626,137.458995
627,139.34549800000002
628,136.510741
629,139.545308
630,131.83825800000002
631,136.78807400000002
632,132.451561
633,132.675414
634,131.84156
635,131.590649
636,132.835816
637,128.531187
638,134.613392
639,138.088622
640,127.76922900000001
641,129.532102
642,128.201958
643,127.31419799999999
644,127.321456
645,123.11733
646,125.999156
647,127.85644400000001
648,124.94161700000001
649,123.948748
650,128.156541
651,123.28338799999999
652,124.359686
653,124.41956
654,124.952362
655,121.61153900000001
656,123.492894
657,123.065343
658,122.78831
659,121.765452
660,126.10757
661,124.24661900000001
662,122.36791
663,123.62236999999999
664,125.52442599999999
665,125.380201
666,122.485248
667,125.99464499999999
668,127.397928
669,123.90792
670,124.063285
671,125.926806
672,126.403131
673,124.058126
674,128.304627
675,124.49594
676,127.01073299999999
677,128.277849
678,125.48413599999999
679,130.20025700000002
680,128.278983
681,128.33277700000002
682,128.478216
683,129.26865600000002
684,127.57438300000001
685,130.745833
686,130.375169
687,133.649914
688,129.991275
689,129.24295899999998
690,132.28221200000002
691,131.762616
692,139.84458
693,129.906226
694,137.561586
695,133.493285
696,134.70249900000002
697,132.78363000000002
698,137.229351
699,135.482102
700,134.234308
701,136.54629300000002
702,141.18587599999998
703,136.65849799999998
704,137.81475300000002
705,137.14590600000002
706,137.933203
707,137.451606
708,138.28670000000002
709,136.138573
710,142.131656
711,136.95464099999998
712,140.73655
713,138.65712299999998
714,139.967187
715,141.600712
716,139.871361
717,141.745395
718,143.315356
719,154.74393
720,146.13318999999998
721,145.830559
722,144.372609
723,144.884786
724,148.420421
725,148.59905700000002
726,151.744751
727,142.302652
728,148.167405
729,148.43203899999997
730,151.32995699999998
731,153.313046
732,155.23779
733,152.116468
734,152.028341
735,153.600596
736,154.487776
737,154.97427199999998
738,157.32075
739,157.77388200000001
740,154.91470900000002
741,156.447809
742,158.439346
743,158.171434
744,164.623814
745,159.8498
746,160.271917
747,160.618983
748,162.189334
749,165.32633199999998
750,164.848288
751,160.848508
752,161.880232
753,162.423521
754,166.709942
755,161.780045
756,164.67586400000002
757,163.805647
758,162.01411099999999
759,163.011175
760,163.260752
761,166.12450900000002
762,164.072677
763,164.900889
764,163.55334699999997
765,164.129839
766,165.447046
767,167.30687
768,167.28471
769,168.116498
770,168.59184599999998
771,167.67575000000002
772,169.16668900000002
773,165.0754
774,169.362696
775,171.398187
776,170.686908
777,169.314466
778,168.614523
779,170.36137200000002
780,171.746566
781,172.837371
782,175.499182
783,174.609311
784,174.97402400000001
785,173.694339
786,175.320527
787,164.44118799999998
788,176.380698
789,177.508703
790,168.683162
791,178.341145
792,182.314982
793,180.77407
794,180.378712
795,181.48299500000002
796,170.91912200000002
797,189.233782
798,185.453653
799,182.20227599999998
800,187.235253
801,186.319569
802,188.532025
803,203.593476
804,184.714537
805,190.256385
806,189.073606
807,188.86156300000002
808,193.930951
809,192.188186
810,189.754265
811,179.633931
812,196.79329900000002
813,185.372989
814,191.70649600000002
815,173.735059
816,195.104139
817,192.054785
818,198.86024
819,199.10809300000003
820,190.070372
821,200.24447800000002
822,197.46298000000002
823,213.841687
824,192.538495
825,189.185776
826,190.72608699999998
827,185.06740299999998
828,202.53785599999998
829,207.580457
830,184.85109
831,206.179061
832,196.203454
833,175.268441
834,203.54741900000002
835,192.52128800000003
836,210.59045600000002
837,191.724034
838,202.810838
839,208.52562
840,203.68486199999998
841,209.736491
842,188.639841
843,202.80893
844,191.869881
845,196.29883900000002
846,202.907445
847,194.897546
848,210.527075
849,209.043059
850,189.857729
851,217.46981300000002
852,203.806115
853,217.803093
854,205.04644199999998
855,206.064014
856,221.978376
857,191.732386
858,225.162938
859,210.480225
860,225.10491399999998
861,191.899007
862,200.474978
863,222.813187
864,201.413163
865,229.615137
866,201.47153400000002
867,227.992283
868,202.92496300000002
869,227.551937
870,216.17715900000002
871,209.38775800000002
872,213.807318
873,187.56583600000002
874,234.275973
875,204.889337
876,238.51574300000001
877,193.144092
878,227.468092
879,196.61198299999998
880,177.581384
881,235.973876
882,239.89140700000002
883,233.91497999999999
884,206.867057
885,222.328914
886,231.909161
887,187.668838
888,239.692386
889,190.58884500000002
890,242.24389399999998
891,223.534124
892,224.302689
893,226.806873
894,200.465451
895,228.185304
896,197.58476199999998
897,221.375824
898,204.373
899,241.042925
900,224.173094
901,230.958596
902,219.343605
903,182.30796899999999
904,240.386888
905,202.624954
906,227.342073
907,201.5671
908,238.35566
909,202.171867
910,231.822025
911,221.060009
912,210.92881599999998
913,206.68265399999999
914,192.23968499999998
915,231.354942
916,201.740147
917,234.58748500000002
918,202.751587
919,206.545994
920,233.10299700000002
921,210.189595
922,231.47839100000002
923,192.894485
924,230.022439
925,217.441446
926,212.519858
927,200.93165399999998
928,227.09955000000002
929,194.866719
930,222.211729
931,226.510196
932,183.839399
933,228.966787
934,210.35945
935,209.91468999999998
936,199.77007
937,201.85814299999998
938,226.29355800000002
939,212.694756
940,190.541205
941,225.501261
942,189.592585
943,223.290088
944,207.42537
945,198.18926000000002
946,196.15042899999997
947,213.089152
948,186.993505
949,216.53840499999998
950,217.899644
951,195.729865
952,220.436357
953,193.213215
954,199.894052
955,220.657458
956,197.228961
957,206.154371
958,213.366569
959,191.531743
960,198.79697599999997
961,200.42613
962,213.81067000000002
963,199.213689
964,189.520657
965,205.341895
966,185.453833
967,204.448931
968,205.542891
969,184.971766
970,194.279935
971,193.06477
972,203.782638
973,200.998494
974,184.798069
975,189.70082599999998
976,191.278283
977,190.463852
978,191.491718
979,184.304837
980,207.845849
981,199.037498
982,192.53875000000002
983,194.533278
984,181.367382
985,200.890817
986,187.89437
987,172.781903
988,193.27909
989,183.421994
990,200.353972
991,203.314934
992,202.85698
993,201.24862499999998
994,206.59555600000002
995,202.19932400000002
996,202.951273
997,216.27491700000002
998,200.660968
999,203.80298299999998
1000,200.048991
1001,204.719715
1002,202.021326
1003,204.599882
1004,204.29404200000002
1005,207.148028
1006,209.259668
1007,203.513584
1008,211.185583
1009,206.28861500000002
1010,216.07549600000002
1011,208.896168
1012,215.05216399999998
1013,216.157827
1014,215.84119099999998
1015,209.597848
1016,215.963083
1017,209.102283
1018,227.956043
1019,217.752897
1020,212.038696
1021,222.66134000000002
1022,219.10162499999998
1023,223.96975899999998
1024,221.722529
