frame,ms
0,86.481327
1,38.068329999999996
2,45.322075000000005
3,42.434646
4,41.494129
5,43.741943
6,41.821773
7,50.747582
8,47.002266
9,43.126681
10,42.166042
11,52.502159999999996
12,46.464158999999995
13,46.76108
14,55.420062
15,62.046488
16,56.181549
17,55.051031
18,52.759702
19,56.993811
20,58.806039
21,59.342515999999996
22,56.395719
23,62.263799
24,58.453866
25,64.580651
26,60.898112
27,63.27574499999999
28,59.136805
29,64.682664
30,61.80655
31,66.179584
32,66.792068
33,68.328763
34,60.88954
35,70.51265199999999
36,69.749202
37,71.63118899999999
38,66.064408
39,77.660555
40,71.75188200000001
41,73.631
42,67.24197899999999
43,76.88399199999999
44,72.47202399999999
45,76.314909
46,76.068294
47,77.99245
48,72.36519600000001
49,80.81868
50,71.075136
51,83.672043
52,72.851394
53,83.14972399999999
54,74.15800999999999
55,84.179922
56,77.20274500000001
57,84.278135
58,75.64278900000001
59,86.05176
60,77.39636499999999
61,87.631685
62,77.592474
63,87.014285
64,81.749122
65,83.108523
66,80.596529
67,88.781167
68,88.83053100000001
69,83.965372
70,80.278087
71,93.581252
72,82.436074
73,90.849445
74,81.260813
75,93.626014
76,95.218965
77,85.66552800000001
78,86.72744
79,92.266768
80,92.57857999999999
81,89.41357699999999
82,92.05861399999999
83,90.246805
84,95.02430700000001
85,88.502097
86,89.49265000000001
87,102.327276
88,93.279611
89,92.648989
90,88.396763
91,100.62821600000001
92,95.037702
93,101.25432099999999
94,88.120955
95,98.54061999999999
96,94.150222
97,104.462371
98,98.44935000000001
99,102.18305799999999
100,103.24731
101,108.370993
102,110.14383
103,108.99838100000001
104,108.762479
105,100.052753
106,119.164196
107,112.736381
108,112.556951
109,111.018585
110,111.692994
111,119.335899
112,110.33622899999999
113,114.312423
114,106.728371
115,110.903477
116,120.382614
117,116.41881
118,114.250599
119,122.862565
120,119.787015
121,119.73628599999999
122,121.602659
123,124.087119
124,116.665288
125,119.453431
126,120.306307
127,119.738686
128,123.07404
129,118.053247
130,120.37069
131,122.561889
132,118.37029
133,121.16629800000001
134,122.59215900000001
135,119.06428600000001
136,124.526242
137,117.08362799999999
138,122.91809400000001
139,119.720119
140,122.84457499999999
141,125.626043
142,118.544932
143,124.540649
144,127.369334
145,119.899192
146,118.758178
147,126.968523
148,134.71902599999999
149,151.949509
150,165.75263800000002
151,194.248864
